id,title,content,url
465896874,How to Get External Contractor Access to a Gusto Email?,"To get external contractor access to a Gusto email, you will need to onboard them at Gusto. Work with your People/Invite partner to create an onboarding ticket for the contractor. Once IT sees this ticket, they can create a Gusto email for them.",https://confluence.gustocorp.com/pages/viewpage.action?pageId=465896874
465536234,What are the alternative tools for Lucid Suite?,"Currently IT has very limited edit license for Lucid Suite. If you are start a new project that will require collaborative diagramming or virtual whiteboarding, you can try out diagrams.net. Diagrams.net is a free tool! Simply open this link from Google Chrome, and select Google Drive as your save location. ",https://confluence.gustocorp.com/pages/viewpage.action?pageId=465536234
465307213,Google Calendar app is not allowed to be used in Gusto Slack Workspace,"Due to the extensive permissions that Slack requires, our Security denied the request to add the Google Calendar app to our Slack workspace. If you have any question regarding this ask, you can reach out to #security-help to get further clarification.",https://confluence.gustocorp.com/display/GGKB/Google+Calendar+app+is+not+allowed+to+be+used+in+Gusto+Slack+Workspace
465896674,How to set up Okta Verify on a new phone (for broken/stolen phone)?,"  IMPORTANT: You will need to have Okta Verify set up on your laptop in order to follow the below steps.On your mobile device, go to the corresponding app store and search for Okta Verify. Install that app. One installed, you can put your phone down and do the next steps on your laptop.On your laptop, using Chrome, open https://gusto.okta.com and log in as you normally would. If Okta does not automatically prompt you to enroll in Okta Verify, click in your name in the upper right of the web page, and select Settings. Once the Settings page loads, at the bottom of the right column of the page you will see Security Methods. Click on Set Up next to Okta Verify.At this point Okta will take you step by step through getting Okta Verify installed and set up  Just click on Set up. Okta will have you download the Okta Verify app from your phone's app store and present a QR code to scan. See the next step for what it looks like on your phone.This is the flow on your phone. For the most part, you will just select the blue default button (please check out the guide below for screenshots if need additional assistance) Need extra guidance? Check out this guide with screenshots!",https://confluence.gustocorp.com/pages/viewpage.action?pageId=465896674
465306814,Troubleshooting VDI Access Issues,"If you are unable to access VDI, try resetting your session. Close the Horizon app and try signing in again. If this does not work, contact IT Support for further assistance.",https://confluence.gustocorp.com/display/GGKB/Troubleshooting+VDI+Access+Issues
465896557,Syncing Okta and Computer Passwords,"To sync your Okta and computer passwords, start by going to your system settings - users and groups - click on the i on your profile - then change password. Here you will put in your old Okta password then your new Okta password twice to confirm the change. Make sure your new Okta password is at least 18 characters long. After that, the passwords should be synced.",https://confluence.gustocorp.com/display/GGKB/Syncing+Okta+and+Computer+Passwords
465896551,"Resolving ""Unable to sign in. You must sign-in on your business domain rather than the generic ‘my’ domain"" Error","If you are receiving the error Unable to sign in. You must sign-in on your business domain rather than the generic ‘my’ domain when attempting to log into 1password, try signing in from  http://gustohq.1password.com|gustohq.1password.com . This should resolve the issue.",https://confluence.gustocorp.com/pages/viewpage.action?pageId=465896551
465535865,Reinstating Github Access,"If you need to reinstate your Github access, DM @geekbot and ask get Me Github. This will prompt you to get access. Be sure to follow the How to Access Gusto's Github Organization documentation to link your personal Github to the Org.",https://confluence.gustocorp.com/display/GGKB/Reinstating+Github+Access
465535814,Geek Bot Article Template,Use the format here in order to create new Geek Bot templates. Make sure to link the more descriptive article below as well  Need extra guidance on these steps? Check out this guide with screenshots!,https://confluence.gustocorp.com/display/GGKB/Geek+Bot+Article+Template
465896494,Troubleshooting Confluence Access from Okta,"If you are having trouble accessing Confluence from Okta, even though you are connected to zscaler, you may be missing a number of required policies. To troubleshoot this issue, run the Device Health Check tool from Managed Software Center, click the More..  Update Policy button in z. Scaler, and log into  http://gusto.okta.com|gusto.okta.com . If the issue persists, you may need to restart your Mac and contact IT support for a Zoom session.",https://confluence.gustocorp.com/display/GGKB/Troubleshooting+Confluence+Access+from+Okta
465896424,Golinks and Dynamic Jira Searching,"Golinks are a great way to quickly access websites and other resources. However, the golinks at some companies may not be configured to allow for dynamic Jira searching. This means that the golink may not be able to append additional content, such as a ticket number, to the link. If you are having trouble with golinks and dynamic Jira searching, contact your IT support team to see if it is possible to enable this feature.",https://confluence.gustocorp.com/display/GGKB/Golinks+and+Dynamic+Jira+Searching
300549465,How to request a Chrome extension be allowlisted,"Post your request with the Chrome store URL link to the extension you would like to add in the #security-help Slack channel.Once the Security team approves the app, they will send in a request to allowlist this extension for you. ",https://confluence.gustocorp.com/display/GGKB/How+to+request+a+Chrome+extension+be+allowlisted
425656990,Who gets access to the MBS Tech Grab Store?,"Aligning with Metro Based benefits, Gusties that do NOT live near an office location based on the Metropolitan Statistical Areas (MSAs), are eligible to utilize the MBS Tech Grab Store. Gusties that are within a office MSAs can utilize the in office Tech Grab Cabinets for IT peripherals. Please see this confluence page for more information on peripherals in the offices.",https://confluence.gustocorp.com/pages/viewpage.action?pageId=425656990
454723435,Troubleshooting Windows Cinc-Client,"Prerequisites. Basic Gusto Geek admin access to Air. Watch/WS1: https://cn888.awmdm.com/Air. Watch/Login?Return. Url=%2FAir. Watch%2F#/Device/Dashboard. Purpose:There will be instances where an onboarding Gusties Windows laptop will get errors attempting to run the cinc-client component (step 5 of Gusto PC Setup Guide - 2023). This error is indicative of missing or improperly installed Chef client components, which are needed for the  machine to properly install many apps and policies.The most common error is:bash. Resolution steps:Log into Airwatch/WS1Look up the Gusties Laptop record via their first name or their serial number (the latter can be gleaned from SAL: https://mr.gustocorp.com/).Click on the discovered laptop record:From the More menu  , select  Products Select the win_cinc  radio button and click  Force Reprocess  to have Airwatch attempt to reinstall proper Chef client components.After a few minutes (and as long as the Gusties Windows machine is online and connected to the Internet), if the win_cinc job successfully ran, You should see successful results when clicking on the Jobs button  Once a successful win_cinc job has run, have the end user reattempt to run cinc-client  from an  Administrative command prompt  (as documented in step 5 of Gusto PC Setup Guide - 2023).If the Gustie is still getting an error when running cinc-client, have the Gustie reboot their windows machine and repeat steps 4-6 above. If this fails to resolve the issue, be sure to create a linked Escalation ticket to IT-EUT for assistance with CPE to assist with resolution.",https://confluence.gustocorp.com/display/GGKB/Troubleshooting+Windows+Cinc-Client
454885505,Disabling IPV6 on the Mac,"Under certain conditions, IPV6 set to Automatic mode on a Mac's Network interface will cause z. Scaler connectivity to bounce up and down, resulting in an unstable network connection to Gusto apps (PANDA/HIPPO, Confluence, Jira, etc)This is is currently prevalent with Gusties using Starlink Satellite Internet service.Users with Starlink Satellite Internet service will greatly benefit from setting IPV6 to Link-Local Only!Step-by-step guide. Add the steps involved:From the Apple Menu, Open System Settings..In the preferences window, click Network.Select network connection type you are currently using (hint: the Green icon will indicate the active one). 99% of the time it will be Wi-Fi.Click the Details button next to your Wi. Fi Networks name.Go to the TCP/IP tab at the top.Besides Configure IPv6, select Link-local Only from the from the dropdown menu.Click  Ok  to apply changes.Want to see a guide with pictures? Check out the link below! true. Related issues",https://confluence.gustocorp.com/display/GGKB/Disabling+IPV6+on+the+Mac
454722930,TextExpander Troubleshooting,"Summary of issue per: https://textexpander.com/secure-input. Text. Expander expands snippets in response to what you type. But when you are typing a password or entering other sensitive information, a MacOS Security feature called Secure Input ensures that Text. Expander—along with other applications—can’t see what you’re typing.Normally, Secure Input is a good thing; you wouldn’t want Text. Expander or any other applications to see your passwords. Secure Input is usually turned off as soon as you leave the password field or sensitive information area. But sometimes Secure Input will stay enabled even after you are finished typing sensitive information.In such cases, Text. Expander will stop functioning until Secure Input is disabled. and show such errors as:Loginwindow has disabled Text. Expander expansion. Process xxxxx has disabled Text. Expander expansion. How to Fix It. Unfortunately, there are a few situations where Secure Input is left in its “enabled” state when it should not be—when you have finished entering sensitive information, or when you have begun to use a different application than the one that turned on Secure Input. In these cases, you will not be able to use Text. Expander until Secure Input is disabled. So how can you disable Secure Input?Text. Expander will let you know when Secure Input is enabled by updating its menu bar item to indicate that expansion is disabled. If the application enabling Secure Input is not the current application, Text. Expander adds a “caution” symbol to its menu bar icon and Dock icon. (Text. Expander checks Secure Input status about every 15 seconds, so the icon display may lag a bit behind the actual state.) While the menu icon displays as disabled, the “Secure Input enabled by (app name) / Secure Input Prevents Expansion…” menu item indicates which application appears to have enabled Secure Input. Quitting that application will disable Secure Input, allowing Text. Expander to function again.Work-around. In some cases you can avoid Secure Input remaining enabled if you turn off any auto-submit feature of an auto-login that you are using. Instead, once you fill the password field, or your auto-login fills the password field, click whatever “Login” or “Submit” button is provided along with the password rather than pressing the Return key on your keyboard.",https://confluence.gustocorp.com/display/GGKB/TextExpander+Troubleshooting
300552279,How to resolve zScaler not available on laptop,"If z. Scaler is not showing as available in the Managed Software Center, or on your laptop if you spotlight search (command and shift), run through the following steps to install z. Scaler:Please restart your laptop and attempt to log into z. Scaler again.If z. Scaler is still unavailable, please run the Device. Health. Check. Tool ,located in Managed Software Center. Run IT's Check Device Health from MSC.Video: How to run Check Device Health.mov. Steps:Open the Managed Software Center.Click Check Device Health, a button under the banner.",https://confluence.gustocorp.com/display/GGKB/How+to+resolve+zScaler+not+available+on+laptop
444401354,How to Submit a Request for modifying an existing JIRA project or Troubleshoot Jira access,"If your existing JIRA project requires modifications, such as:adding/removing fields/Ticket assignmentstemplate modificationsexisting functionality issuesadd/remove permissions. Please include the following in the request to IT:1. The JIRA project name.2. If requesting permissions changes, the names of the Gustie(s) who's permissions should be changed (as well as what the change being requested is).3. If requesting project functionality changes (Issue types, statuses/workflow, templates, etc), please include as much  detail as possible in the request.",https://confluence.gustocorp.com/display/GGKB/How+to+Submit+a+Request+for+modifying+an+existing+JIRA+project+or+Troubleshoot+Jira+access
439812782,How can I send a secure email?,"Gusto uses and encourages Gusties to use our  service.Send. Safely is a file-exchange system for sending sensitive data securely from Gustie to Gustie but more importantly, from Gusto to a Gustomer, from Gusto to an external Partners, or vice versa. It also has a Gmail integration that lets folks send encrypted emails.Send. Safely can be accessed from Salesforce, via Okta, or directly through our Send. Safely portal.Using Send. Safely with Gmail. While Send. Safely does have a web interface, it also has a Gmail Chrome extension that allows you to securely encrypt emails and/or attachments without having to leave Gmail.Instructions can be found here on how to set this up.",https://confluence.gustocorp.com/pages/viewpage.action?pageId=439812782
293438565,How to connect to zScaler,"You will need to connect to z. Scaler before you access any internal resources!If you are unable to access Panda, Hippo, Jira or Confluence, please verify that z. Scaler is running and you are logged into it. If you see a red exclamation mark on the z. Scaler icon, it likely means you will need to re-authenticate Hit Command + Space key to bring up Spotlight search, then type in z. Scaler to search and launch the app. If you already have the app open, click on the tiny blue cloud icon from the top right of your status bar  Open. Once the app is open, enter your Okta credentials to log in. Approve the Duo prompt on your cellphone.You are connected!Pro tips: z. Scaler will require you to log in every seven days. No longer will you have to log in multiple times a day as with VPN. A z. Scaler pop up will let you know when you need to log back in. Also, the z. Scaler icon will have a red dot over it.Need extra guidance? Check out this guide with step by step pictures! ",https://confluence.gustocorp.com/display/GGKB/How+to+connect+to+zScaler
455148061,Getting access to a JIRA Project,"If you discover that you cannot access a specific Jira project, or are trying to make modifications to anexisting Jira project, please post your request in #itops within Slack and provide the following information:The Jira project Name.What level of access you are trying to get (Service Desk, Kanban board access, etc).Please include the URL to the Jira project page you are trying to access.",https://confluence.gustocorp.com/display/GGKB/Getting+access+to+a+JIRA+Project
455148051,How to file a WFM Jira,Please navigate to: https://jira.gustocorp.com/servicedesk/customer/portal/67 to file a WFM Jira ticket. ,https://confluence.gustocorp.com/display/GGKB/How+to+file+a+WFM+Jira
317032943,How to troubleshoot monitor connection?,"If you are not getting signal on your external monitor, go ahead and try the following steps: Make sure the monitor is on. There is a power button for our monitors. For Dell monitor, it is located at the back of the screen (bottom right). For LG monitor, it is located under the LG logo. Disconnect/reconnect the USB-C cable. You might want to try a different USB-C port on your laptop as well.Disconnect the power cord from the monitor and wait for 10 seconds  then reconnect back. Do a full restart on your laptop and try again. Still having issue? Swing by the helpdesk to let us know or post in #itops on Slack!",https://confluence.gustocorp.com/pages/viewpage.action?pageId=317032943
444401350,How do I set the reporter as person who clones a JIRA template?,"To set the reporter as the person who clones the JIRA template, you can use a combination of JIRA Automation and Script. Runner for JIRA. Here's how you can achieve it:1. Install and configure Script. Runner for JIRA in your JIRA instance if you haven't already.2. In JIRA, go to the project where you want to create the template and navigate to the Project Settings or Administration section.3. Look for the Automation or Workflows option and click on it.4. Create a new rule or workflow that will be triggered when a new issue is created using the template.5. Configure the rule to set the reporter field to the person who clones the template. - Use the Edit issue action in the rule. - Set the Reporter field to the value of the Clone Initiator field.6. Save the rule or workflow.7. Now, you need to create a Script. Runner post-function to populate the Clone Initiator field with the user who clones the template. - In the project's workflow, edit the workflow transition that is used to clone the template. - Add a new post-function from the Script. Runner category. - Configure the post-function to set the value of the Clone Initiator field to the user who performs the clone operation.8. Save the workflow and ensure that the post-function is placed after the clone operation. With these steps, when a user clones the template, the Clone Initiator field will be populated with their name, and the JIRA Automation rule will set the reporter field to the value of the Clone Initiator field. This way, the reporter will be set as the person who clones the template.",https://confluence.gustocorp.com/pages/viewpage.action?pageId=444401350
414517059,How to Enroll in Okta 2.0 (Okta Verify on Mobile)?,"On your mobile device, go to the corresponding app store and search for Okta Verify. Install that app. One installed, you can put your phone down and do the next steps on your laptop.On your laptop, using Chrome, open https://gusto.okta.com and log in as you normally would. If Okta does not automatically prompt you to enroll in Okta Verify, click in your name in the upper right of the web page, and select Settings. Once the Settings page loads, at the bottom of the right column of the page you will see Security Methods. Click on Set Up next to Okta Verify.At this point Okta will take you step by step through getting Okta Verify installed and set up  Just click on Set up. Okta will have you download the Okta Verify app from your phone's app store and present a QR code to scan. See the next step for what it looks like on your phone.This is the flow on your phone. For the most part, you will just select the blue default button (please check out the guide below for screenshots if need additional assistance) Need extra guidance? Check out this guide with screenshots!",https://confluence.gustocorp.com/pages/viewpage.action?pageId=414517059
414517056,How to Enroll in Okta 2.0 (Okta Verify on Laptop)?,"If you are on a Gusto laptop, the Okta Verify app should be available for install in the Managed Software Center, an app in your Applications folder.In Managed Software Center, search for Okta and then click Install under the Okta Verify application.Launch the newly installed Okta Verify application. You should see a screen saying Welcome to Okta Verify. Click Get Started, and then Next on the next screen.The app should autofill the sign-on URL. If it does not, it is gusto.okta.com. Click Next and then, on the next screen, Add account. This will open your web browser and ask you to log into Okta as you normally do. Once you complete the login process, the Okta Verify should open again with a screen asking you to Enable Touch ID. Click on that button to do so. Once you enable Touch ID, you will be presented with the below screen. Congratulations, you have successfully configured the Okta Verify application!Need extra guidance on these steps? Check out this guide with screenshots!",https://confluence.gustocorp.com/pages/viewpage.action?pageId=414517056
439288892,Resolving Font Corruption - Fonts showing as questions Marks on Mac,"If your Mac's Font's are showing up as question marks (???) or appear as corrupted, please follow the steps to reset your Font Library.Step-by-step guide. In the Font Book app  on your Mac, choose Font Book  Settings.Click Advanced, then click Reset Fonts.Click Proceed to confirm, and enter your password if asked.Reboot your Mac.Any fonts you’ve installed are placed in /Library/Fonts (Removed) or in ~/Library/Fonts (Removed). To install those fonts again, just reinstall them.true. Related issues",https://confluence.gustocorp.com/display/GGKB/Resolving+Font+Corruption+-+Fonts+showing+as+questions+Marks+on+Mac
270827820,How to access Gusto's GitHub organization,"It's Gusto's Git. Hub organization. Gusto has a Git. Hub organization (github.com/gusto) to which private Git. Hub accounts are added. This process will help you add your account.It's your Git. Hub account. For this process, you may use your existing Git. Hub account (if you have one), or create one specifically for use with Gusto.This is your Github account, and you will keep it even outside Gusto.Use your existing Git. Hub account or create a new one. Use an existing Git. Hub account. Ensure you have a strong password set and saved to a trusted password manager, like 1Password. Did you know you get a FREE 1Password Family membership because Gusto uses 1Password for Business?Enable 2FA for this Git. Hub account (2FA is required for access to Gusto's Git. Hub organization)Create a Git. Hub account: github.com/join. Generate and save the password in 1Password.Enable 2FA for this Git. Hub account (2FA is required for access to Gusto's Git. Hub organization)Slack Geekbot directly requesting access for Github.Login to Github at github.com/login.In a separate tab, login to gusto.okta.com and find the Git. Hub tile. Click it.Accept the invitation to join the Gusto organization in Git. Hub:Go to your Gusto inbox. Open the invitation email with subject like has invited you to join the Gusto organization. Click the green Join Gusto button in the email. Visit https://github.com/Gusto/zenpayroll and confirm you can access Git. Hub. Optional: Request access to Git. Hub Copilot. You're done!Team Access. It's your Git. Hub account. Access to code repositories within Git. Hub is managed using Git. Hub teams.See Git. Hub Teams",https://confluence.gustocorp.com/display/GGKB/How+to+access+Gusto%27s+GitHub+organization
434602731,Missing Okta Chrome Extension/Plug-In,"If you are no longer seeing /missing the Okta Plug-in / extension in your Chrome browser:1. Visit the Okta Browser Plugin page.2. Click the Add to Chrome  button.3. Once you add the extension, the next time you log out and back into Okta, the extension should reauthorize. ",https://confluence.gustocorp.com/pages/viewpage.action?pageId=434602731
434602727,Trouble logging into Ironclad,"For issues logging into Ironclad, please reach out to Fintech at go/fint",https://confluence.gustocorp.com/display/GGKB/Trouble+logging+into+Ironclad
300549418,Geek Bot FAQ,"What is Geek Bot?Geek Bot is an AI chatbot in Slack designed to help you to resolve IT issues instantly and autonomously. It is trained on the Gusto environment and equipped with knowledge from the IT Confluence knowledge base to assist you with any asks or questions. Geek Bot integrates with Jira to create tickets, locate forms, and search the confluence knowledge base for you.What can Geek Bot help me with?Today Geekbot can help you with:Answer your troubleshooting and “How To” questions. Filing tickets. Getting meaningful updates on tickets. Get access to Okta applications. Helping application owners approve or deny Gustie access to apps. Create Google Groups (currently limited to gusto.com groups)Add you and your teammates to Google Groups (currently limited to gusto.com groups)Looking up information about other Gusties. How do I talk to Geek Bot?Talk to the bot like you’d talk to a coworker: Don’t just type a keyword. Instead, ask a question, or tell the bot what you want to do. For example, don’t type “Zscaler,” type a sentence like, “How do I connect to Zscaler?” This gives the bot the context to know what kind of problem you’re having, or if you just want information. Why does Geek Bot expect you to make requests in this way? Geek Bot uses Natural Language Processing (NLP), which means it’s trained on the way people naturally ask questions and describe their problems, so the best way to communicate is using natural language that would also be understood by a human agent.Should I DM Geek Bot when I have a question?Yes you can DM Geek Bot for any question or issue you have. If Geekbot can’t help it will direct you to file an IT ticket. Geekbot is also in available in our #itops Slack channel and will respond if it thinks it can help.Is Geek Bot replacing IT Support or #itops?No! Imagine Geek Bot as an additional member of our IT Support team that is available 24/7 with IT knowledge and troubleshooting skills. The IT Support humans are still available to help you just like before in #itops or by filing a ticket in Jira via go/help or by filing a ticket directly with Geek Bot.When will Geek Bot reach out to me?Geek Bot watches tickets and contacts users when important changes happen on the ticket. Below, we list the changes to a ticket that cause Geek Bot to send a message to the user.Triggering Event on a Ticket. Ticket state changed to On Hold, awaiting requester's input. An IT Agent, a Watcher, or any other person adds a user facing comment. Ticket state changed to RESOLVED or CLOSED Ticket state is New or In Progress and has no comments for 4 days (the duration is configurable)A user added a comment and hasn't posted or canceled that comment within 90 seconds. How does Geek Bot handle software approvals?Geek Bot is programmed to know who the approvers are for most Okta apps. Geek Bot will send a Slack message to the assigned approver requesting approval. Once approved Geek Bot will instantly give you access to the app. Take a look below at all the apps Geek Bot can provide access to.Applications that Geek. Bot can provide access to15Five. Code Climate Velocity. Go Links. Outreach. Xactly. Gusto CMS/g. Corp CMSAirtable. Coder. Pad. Go Links Admin. Pager. Duty. ZenSARunway. Amplitude. Code. Signal. Gong. Payroll CMSZoom. Reduct. Amundsen. Command. Bar. Heroku. Persona. Git. Hub Ardius. Workplace. Amundsen Staging. Danger. Zone. Intercom. Qualtrics. Git. Hub Symmetry. Loom. Anaplan. Data. Dog. Ironclad. Retrium. Docker Hub. App. Dynamics. Apollo Studio. Devloper Portal. Jumpstart. Reylance AIVISO Trust. App. Dynamics - Staging. Asana. Docu. Sign. Linked. In Recruiter. Sendsafely. Monte Carlo. Gong - Symmetry. Bitrise. Feroot. Lob. SpinnakerDBTDot. Com Monitor. Blackline. Figma. Lucid. Chart. Sprout. SocialNICE EEMRead. Me - Symmetry. Bugcrowd. Fullstory. Lucid. Spark. Tableau. Adobe/Adobe Acrobat. Vanta. Buildkite. Funnel.ioNICE CXone. User. Testing. Staffbase. Boost Security. Canva. Git. HubNICE WFMUserzoom. InstabaseMBS Store. Git. Hub Co. Pilot. How can I teach Geek Bot?Geek Bot continuously learns from the questions you ask and by providing feedback if the solution provided was useful or not (Thumbs up / Thumbs down).Why Geek Bot? Our top priority is giving you the tools, resources, and support you need to do your best work. With so many IT issues to solve, Geek Bot  will be able to address thousands of issues at the same time — day or night, weekend or holiday. Problems that take hours to fix for people only take seconds for the bot.Who built Geek Bot? Geek Bot was built by Moveworks, an AI company whose platform is purpose-built to resolve IT issues. Moveworks uses machine learning to improve over time.",https://confluence.gustocorp.com/display/GGKB/Geek+Bot+FAQ
434602703,Remote Employees working in Gusto Office Locations,Please reach out to the People Help Center and Environment Team at https://go/phc for Office location visits and assistance withbooking a desk in Envoy!,https://confluence.gustocorp.com/display/GGKB/Remote+Employees+working+in+Gusto+Office+Locations
434602701,How do I refer a customer to gusto?,Please follow the Referring Customers to Accounting Services Confluence page for more information.,https://confluence.gustocorp.com/pages/viewpage.action?pageId=434602701
434602699,Employee Referrals - Refer new EE to Gusto,"To refer someone or a potential EE to Gusto, please visit the FAQ: Employee Referrals Confluence page.Other questions?If you have questions that are not answered on our FAQ above, please file a referral ticket on the People Help Center by going to the web address https://go/employeereferrals,or by following this path in JIRA: People Help Center  Invite Operations  Programs  Contact the Invite Ops  Programs Team.There, you'll give an overview of your issue and select Invite Referrals in the dropdown. ",https://confluence.gustocorp.com/display/GGKB/Employee+Referrals+-+Refer+new+EE+to+Gusto
434602697,How do I submit a question to the people team?,"To submit a question to people operations or the people team, please file a support request at https://go/phc. ",https://confluence.gustocorp.com/pages/viewpage.action?pageId=434602697
434602694,Who is on a specific team?,"Please visit the Work. Day for All Employees Confluence page to use the Org Chart Function to identify all members of a specific team.Use the org chart functionality?Use the search bar at the top of the screen and input a person’s name.On the left side of the page under their profile picture, you’ll see an org chart icon that says “Team”.Click on “Team” and an interactive org chart will be presented.You can scroll up or click the up arrow to see the hierarchy or click on a name to see who is under that person’s supervision.",https://confluence.gustocorp.com/pages/viewpage.action?pageId=434602694
434602690,Time off & leave of absence questions,Please visit the Time-Off  Leave of Absence Hub for answers to your questions on Cocoon.,https://confluence.gustocorp.com/pages/viewpage.action?pageId=434602690
434602687,Building Access /Access Card issues,"For requesting building access, activating your badge for in office visits and issues pertaining to your employee badge, please submit an Environment ticket at https://go/phc",https://confluence.gustocorp.com/pages/viewpage.action?pageId=434602687
434602672,Easy Generator App Access,"For access and issues with Easy Generator, reach out to the #grow_with_gusto channel, where a member of the Growth team can assist you. Thanks!",https://confluence.gustocorp.com/display/GGKB/Easy+Generator+App+Access
